시,주소,규모,층,임대료
경기,남양주다산,집합,2층,13.2
경기,남양주다산,집합,3층,10.8
경기,남양주다산,집합,4층,10.3
경기,남양주다산,집합,5층,9.9
경기,남양주별내,집합,지하1층,37.5
경기,남양주별내,집합,1층,32.8
경기,남양주별내,집합,2층,10.5
경기,남양주별내,집합,3층,9.2
경기,남양주별내,집합,4층,8.2
경기,남양주별내,집합,5층,7.6
경기,남양주별내,집합,6층이상,7
경기,동백지구,집합,1층,28.1
경기,동백지구,집합,2층,7.8
경기,동백지구,집합,3층,6.7
경기,동백지구,집합,4층,6.2
경기,동백지구,집합,5층,6.1
경기,동백지구,집합,6층이상,5.6
경기,동탄2신도시,집합,1층,36.4
경기,동탄2신도시,집합,2층,14.7
경기,동탄2신도시,집합,3층,10.8
경기,동탄2신도시,집합,4층,9.4
경기,동탄2신도시,집합,5층,9.2
경기,동탄2신도시,집합,6층이상,8.8
경기,동탄센트럴파크,집합,1층,32.9
경기,동탄센트럴파크,집합,2층,10
경기,동탄센트럴파크,집합,3층,7.5
경기,동탄센트럴파크,집합,4층,5.8
경기,동탄센트럴파크,집합,5층,8.3
경기,동탄센트럴파크,집합,6층이상,6.1
경기,모란,집합,지하1층,12.4
경기,모란,집합,1층,33.3
경기,모란,집합,2층,14.7
경기,모란,집합,3층,13.2
경기,모란,집합,4층,11
경기,모란,집합,5층,10.9
경기,모란,집합,6층이상,10.7
경기,미사지구,집합,지하1층,7.8
경기,미사지구,집합,1층,38
경기,미사지구,집합,2층,11.9
경기,미사지구,집합,3층,10.7
경기,미사지구,집합,4층,10.3
경기,미사지구,집합,5층,10.3
경기,미사지구,집합,6층이상,10
경기,배곧신도시,집합,1층,20.2
경기,배곧신도시,집합,2층,9.7
경기,배곧신도시,집합,3층,7
경기,배곧신도시,집합,4층,7.3
경기,배곧신도시,집합,5층,6.9
경기,배곧신도시,집합,6층이상,6
경기,범계학원가,집합,지하1층,5.2
경기,범계학원가,집합,1층,22.4
경기,범계학원가,집합,2층,11.5
경기,범계학원가,집합,3층,9.9
경기,범계학원가,집합,4층,11.1
경기,범계학원가,집합,5층,11.5
경기,범계학원가,집합,6층이상,10.4
경기,병점역,집합,지하1층,6.1
경기,병점역,집합,1층,20.3
경기,병점역,집합,2층,8.1
경기,병점역,집합,3층,5.8
경기,병점역,집합,4층,5.1
경기,병점역,집합,5층,4.6
경기,병점역,집합,6층이상,4.2
경기,부천역,집합,지하1층,7.3
경기,부천역,집합,1층,35.4
경기,부천역,집합,2층,12.6
경기,부천역,집합,3층,7.3
경기,부천역,집합,4층,7.2
경기,부천역,집합,5층,5.9
경기,부천역,집합,6층이상,5.7
경기,분당역세권,집합,지하1층,7.1
경기,분당역세권,집합,1층,49.3
경기,분당역세권,집합,2층,13.5
경기,분당역세권,집합,3층,11.5
경기,분당역세권,집합,4층,10.9
경기,분당역세권,집합,5층,10.5
경기,분당역세권,집합,6층이상,9.6
경기,산본역,집합,지하1층,5.3
경기,산본역,집합,1층,45.5
경기,산본역,집합,2층,17
경기,산본역,집합,3층,10.5
경기,산본역,집합,4층,9.4
경기,산본역,집합,5층,9.1
경기,산본역,집합,6층이상,7.3
경기,상록수역,집합,지하1층,7.5
경기,상록수역,집합,1층,34.4
경기,상록수역,집합,2층,14.4
경기,상록수역,집합,3층,10.3
경기,상록수역,집합,4층,7.9
경기,상록수역,집합,5층,6.2
경기,상록수역,집합,6층이상,6.9
경기,상중동,집합,지하1층,7.3
경기,상중동,집합,1층,34.6
경기,상중동,집합,2층,11.8
경기,상중동,집합,3층,9.6
경기,상중동,집합,4층,6.6
경기,상중동,집합,5층,5.9
경기,상중동,집합,6층이상,5
경기,상현역,집합,1층,32.2
경기,상현역,집합,2층,12.4
경기,상현역,집합,3층,11.9
경기,상현역,집합,4층,10.3
경기,상현역,집합,5층,9
경기,상현역,집합,6층이상,8.3
경기,서판교,집합,1층,30.8
경기,서판교,집합,2층,12.7
경기,서판교,집합,3층,11.5
경기,서판교,집합,4층,11.3
경기,서판교,집합,5층,10.9
경기,서판교,집합,6층이상,10.1
경기,선부다이아몬드,집합,1층,22.2
경기,선부다이아몬드,집합,2층,8.2
경기,선부다이아몬드,집합,3층,5.9
경기,선부다이아몬드,집합,4층,5.9
경기,선부다이아몬드,집합,5층,4.6
경기,선부다이아몬드,집합,6층이상,5.2
경기,성남구시가지,집합,지하1층,3
경기,성남구시가지,집합,1층,33
경기,성남구시가지,집합,2층,11.2
경기,성남구시가지,집합,3층,7.8
경기,성남구시가지,집합,4층,7
경기,성남구시가지,집합,5층,8.3
경기,성남구시가지,집합,6층이상,5.2
경기,송내역,집합,지하1층,3.9
경기,송내역,집합,1층,25
경기,송내역,집합,2층,8.8
경기,송내역,집합,3층,6.9
경기,송내역,집합,4층,6.2
경기,송내역,집합,5층,5.5
경기,송내역,집합,6층이상,4.3
경기,수원역,집합,지하1층,9.7
경기,수원역,집합,1층,28.8
경기,수원역,집합,2층,11.6
경기,수원역,집합,3층,12.1
경기,수원역,집합,4층,11.6
경기,수원역,집합,5층,7.5
경기,수원역,집합,6층이상,9.7
경기,시흥시립도서관,집합,1층,16.9
경기,시흥시립도서관,집합,2층,5.5
경기,시흥시립도서관,집합,3층,4.4
경기,시흥시립도서관,집합,4층,3.8
경기,시흥시립도서관,집합,5층,3.2
경기,안산중앙역,집합,지하1층,7.7
경기,안산중앙역,집합,1층,41
경기,안산중앙역,집합,2층,12.2
경기,안산중앙역,집합,3층,10
경기,안산중앙역,집합,4층,9.5
경기,안산중앙역,집합,5층,10.3
경기,안산중앙역,집합,6층이상,8.5
경기,안성시장,집합,1층,22.3
경기,안성시장,집합,2층,11.1
경기,안성시장,집합,3층,9.6
경기,안성시장,집합,4층,8.5
경기,안성시장,집합,5층,8.4
경기,안성시장,집합,6층이상,5.8
경기,안양역,집합,지하1층,8.4
경기,안양역,집합,1층,44.1
경기,안양역,집합,2층,16
경기,안양역,집합,3층,12.8
경기,안양역,집합,4층,9.6
경기,안양역,집합,5층,7.8
경기,안양역,집합,6층이상,8
경기,야탑역,집합,지하1층,6.5
경기,야탑역,집합,1층,34
경기,야탑역,집합,2층,14.4
경기,야탑역,집합,3층,8.2
경기,야탑역,집합,4층,7.3
경기,야탑역,집합,5층,7.2
경기,야탑역,집합,6층이상,7
경기,역곡역,집합,1층,22.7
경기,역곡역,집합,2층,10.8
경기,역곡역,집합,3층,8.5
경기,역곡역,집합,4층,7.7
경기,역곡역,집합,5층,7.3
경기,역곡역,집합,6층이상,6.7
경기,오산시청,집합,1층,26
경기,오산시청,집합,2층,7.8
경기,오산시청,집합,3층,5.6
경기,오산시청,집합,4층,5.2
경기,오산시청,집합,5층,5.2
경기,오산시청,집합,6층이상,5
경기,용인수지,집합,지하1층,4.1
경기,용인수지,집합,1층,28.1
경기,용인수지,집합,2층,9.8
경기,용인수지,집합,3층,8.5
경기,용인수지,집합,4층,7.8
경기,용인수지,집합,5층,7.3
경기,용인수지,집합,6층이상,5.8
경기,월피다이아몬드,집합,지하1층,5
경기,월피다이아몬드,집합,1층,22.3
경기,월피다이아몬드,집합,2층,10.2
경기,월피다이아몬드,집합,3층,5.8
경기,월피다이아몬드,집합,4층,5.2
경기,월피다이아몬드,집합,5층,4.9
경기,위례신도시,집합,지하1층,9.2
경기,위례신도시,집합,1층,26.1
경기,위례신도시,집합,2층,9.9
경기,위례신도시,집합,3층,9
경기,위례신도시,집합,4층,8.7
경기,위례신도시,집합,5층,8.3
경기,위례신도시,집합,6층이상,8.8
경기,의정부민락,집합,1층,28.7
경기,의정부민락,집합,2층,9.3
경기,의정부민락,집합,3층,7.8
경기,의정부민락,집합,4층,6.8
경기,의정부민락,집합,5층,7
경기,의정부민락,집합,6층이상,7.4
경기,의정부역,집합,1층,32.2
경기,의정부역,집합,2층,11.9
경기,의정부역,집합,3층,11.5
경기,의정부역,집합,4층,8.5
경기,의정부역,집합,5층,7.7
경기,의정부역,집합,6층이상,7.3
경기,이천종합터미널,집합,지하1층,8.4
경기,이천종합터미널,집합,1층,18.6
경기,이천종합터미널,집합,2층,8
경기,이천종합터미널,집합,3층,7
경기,이천종합터미널,집합,4층,6.6
경기,이천종합터미널,집합,5층,6.5
경기,이천종합터미널,집합,6층이상,6
경기,인계동,집합,1층,23.8
경기,인계동,집합,2층,9.2
경기,인계동,집합,3층,8
경기,인계동,집합,4층,7.6
경기,인계동,집합,5층,7
경기,인계동,집합,6층이상,6.9
경기,일산라페스타,집합,지하1층,6.9
경기,일산라페스타,집합,1층,26.2
경기,일산라페스타,집합,2층,8.3
경기,일산라페스타,집합,3층,7.2
경기,일산라페스타,집합,4층,6.3
경기,일산라페스타,집합,5층,6.3
경기,일산라페스타,집합,6층이상,6.5
경기,죽전카페거리,집합,지하1층,4.5
경기,죽전카페거리,집합,1층,44.1
경기,죽전카페거리,집합,2층,11.3
경기,죽전카페거리,집합,3층,8.8
경기,죽전카페거리,집합,4층,8.3
경기,죽전카페거리,집합,5층,8.1
경기,죽전카페거리,집합,6층이상,7.5
경기,탄현역,집합,지하1층,3.7
경기,탄현역,집합,1층,17.6
경기,탄현역,집합,2층,6.8
경기,탄현역,집합,3층,6.5
경기,탄현역,집합,4층,6.4
경기,탄현역,집합,5층,7
경기,탄현역,집합,6층이상,5.6
경기,파주시청,집합,지하1층,3.5
경기,파주시청,집합,1층,15.5
경기,파주시청,집합,2층,5.6
경기,파주시청,집합,3층,5
경기,파주시청,집합,4층,4.6
경기,파주시청,집합,5층,4.9
경기,파주시청,집합,6층이상,5.3
경기,파주운정신도시,집합,1층,35
경기,파주운정신도시,집합,2층,12.2
경기,파주운정신도시,집합,3층,9
경기,파주운정신도시,집합,4층,7.8
경기,파주운정신도시,집합,5층,7.7
경기,파주운정신도시,집합,6층이상,6.7
경기,팔달문로터리,집합,지하1층,4.3
경기,팔달문로터리,집합,1층,25
경기,팔달문로터리,집합,2층,11.4
경기,팔달문로터리,집합,3층,9
경기,팔달문로터리,집합,4층,9
경기,팔달문로터리,집합,5층,6.2
경기,팔달문로터리,집합,6층이상,5.9
경기,평촌범계,집합,지하1층,11.1
경기,평촌범계,집합,1층,70.1
경기,평촌범계,집합,2층,25.1
경기,평촌범계,집합,3층,19.4
경기,평촌범계,집합,4층,14.6
경기,평촌범계,집합,5층,12.5
경기,평촌범계,집합,6층이상,6.5
경기,평택역,집합,지하1층,4.6
경기,평택역,집합,1층,24.4
경기,평택역,집합,2층,8.2
경기,평택역,집합,3층,6.8
경기,평택역,집합,4층,7.2
경기,평택역,집합,5층,12.7
경기,평택역,집합,6층이상,10.5
경기,한대앞역,집합,지하1층,6.6
경기,한대앞역,집합,1층,25.6
경기,한대앞역,집합,2층,7.1
경기,한대앞역,집합,3층,5.5
경기,한대앞역,집합,4층,5
경기,한대앞역,집합,5층,5.2
경기,한대앞역,집합,6층이상,5.1
경기,행신역,집합,지하1층,3.4
경기,행신역,집합,1층,19.5
경기,행신역,집합,2층,7.8
경기,행신역,집합,3층,6.3
경기,행신역,집합,4층,7
경기,행신역,집합,5층,6.7
경기,행신역,집합,6층이상,6.3
경기,화정역,집합,지하1층,4
경기,화정역,집합,1층,40.8
경기,화정역,집합,2층,9.4
경기,화정역,집합,3층,6.5
경기,화정역,집합,4층,5.8
경기,화정역,집합,5층,5.5
경기,화정역,집합,6층이상,5.4
강원,강릉중부,집합,지하1층,2.6
강원,강릉중부,집합,1층,13.5
강원,강릉중부,집합,2층,6.4
강원,강릉중부,집합,3층,5.8
강원,강릉중부,집합,4층,5.9
강원,강릉중부,집합,5층,5.6
강원,강릉중부,집합,6층이상,8.1
강원,동해천곡,집합,지하1층,4.9
강원,동해천곡,집합,1층,25.3
강원,동해천곡,집합,2층,8.6
강원,동해천곡,집합,3층,6
강원,동해천곡,집합,4층,5.6
강원,동해천곡,집합,5층,4.8
강원,동해천곡,집합,6층이상,2.8
강원,삼척중앙시장,집합,지하1층,3.5
강원,삼척중앙시장,집합,1층,15.8
강원,삼척중앙시장,집합,2층,6.3
강원,삼척중앙시장,집합,3층,5.5
강원,삼척중앙시장,집합,4층,5.5
강원,삼척중앙시장,집합,5층,3.9
강원,삼척중앙시장,집합,6층이상,3.8
강원,속초중앙시장,집합,지하1층,6.4
강원,속초중앙시장,집합,1층,16.7
강원,속초중앙시장,집합,2층,6.7
강원,속초중앙시장,집합,3층,7.6
강원,속초중앙시장,집합,4층,7.1
강원,속초중앙시장,집합,5층,7.2
강원,속초중앙시장,집합,6층이상,7.1
강원,영월경찰서,집합,지하1층,1.6
강원,영월경찰서,집합,1층,9.5
강원,영월경찰서,집합,2층,4.2
강원,영월경찰서,집합,3층,2.9
강원,원주무실지구,집합,1층,20.2
강원,원주무실지구,집합,2층,7.3
강원,원주무실지구,집합,3층,6.2
강원,원주무실지구,집합,4층,5.3
강원,원주무실지구,집합,5층,5.2
강원,원주무실지구,집합,6층이상,4.7
강원,원주중앙/일산,집합,지하1층,4.2
강원,원주중앙/일산,집합,1층,37.9
강원,원주중앙/일산,집합,2층,12.9
강원,원주중앙/일산,집합,3층,9.9
강원,원주중앙/일산,집합,4층,10.9
강원,원주중앙/일산,집합,5층,9.2
강원,원주중앙/일산,집합,6층이상,7.8
강원,원주혁신도시,집합,1층,17.8
강원,원주혁신도시,집합,2층,8.4
강원,원주혁신도시,집합,3층,6.9
강원,원주혁신도시,집합,4층,7.2
강원,원주혁신도시,집합,5층,7.1
강원,원주혁신도시,집합,6층이상,7.2
강원,춘천명동,집합,1층,22.8
강원,춘천명동,집합,2층,7.7
강원,춘천명동,집합,3층,7.4
강원,춘천명동,집합,4층,9.1
강원,춘천명동,집합,5층,9.1
강원,춘천명동,집합,6층이상,13.9
강원,태백중앙시장,집합,지하1층,3.9
강원,태백중앙시장,집합,1층,18.8
강원,태백중앙시장,집합,2층,9.6
강원,태백중앙시장,집합,3층,7.9
강원,태백중앙시장,집합,4층,8
강원,태백중앙시장,집합,5층,8.7
충북,오창호수공원,집합,지하1층,5.1
충북,오창호수공원,집합,1층,10.2
충북,오창호수공원,집합,2층,4.3
충북,오창호수공원,집합,3층,4.5
충북,오창호수공원,집합,4층,4
충북,오창호수공원,집합,5층,4.2
충북,오창호수공원,집합,6층이상,3.7
충북,용담동우체국,집합,지하1층,6.6
충북,용담동우체국,집합,1층,19.8
충북,용담동우체국,집합,2층,8
충북,용담동우체국,집합,3층,6.3
충북,용담동우체국,집합,4층,5.5
충북,용담동우체국,집합,5층,4.7
충북,용담동우체국,집합,6층이상,4.7
충북,제천역,집합,1층,5.3
충북,제천역,집합,2층,1.3
충북,제천중앙,집합,지하1층,3.9
충북,제천중앙,집합,1층,14.2
충북,제천중앙,집합,2층,8.7
충북,제천중앙,집합,3층,5
충북,제천중앙,집합,4층,9.7
충북,제천중앙,집합,5층,9.8
충북,제천중앙,집합,6층이상,7.8
충북,청주고속버스터미널,집합,1층,23.3
충북,청주고속버스터미널,집합,2층,9.3
충북,청주고속버스터미널,집합,3층,8.7
충북,청주고속버스터미널,집합,4층,8
충북,청주고속버스터미널,집합,5층,7.8
충북,청주고속버스터미널,집합,6층이상,7.4
충북,청주지방법원,집합,1층,20.2
충북,청주지방법원,집합,2층,8.7
충북,청주지방법원,집합,3층,7.1
충북,청주지방법원,집합,4층,6.3
충북,청주지방법원,집합,5층,5.7
충북,청주지방법원,집합,6층이상,4.9
충북,충북혁신도시,집합,1층,17.4
충북,충북혁신도시,집합,2층,6.2
충북,충북혁신도시,집합,3층,5.9
충북,충북혁신도시,집합,4층,6.5
충북,충북혁신도시,집합,5층,6.5
충북,충주연수칠금,집합,지하1층,4.2
충북,충주연수칠금,집합,1층,15.3
충북,충주연수칠금,집합,2층,6.5
충북,충주연수칠금,집합,3층,3.7
충북,충주자유시장,집합,지하1층,2.3
충북,충주자유시장,집합,1층,16.1
충북,충주자유시장,집합,2층,4.8
충북,충주자유시장,집합,3층,3.9
충북,충주자유시장,집합,4층,2.7
충북,충주자유시장,집합,5층,2.8
충북,충주자유시장,집합,6층이상,2.5
충남,금산인삼국제시장,집합,지하1층,2.5
충남,금산인삼국제시장,집합,1층,12.4
충남,금산인삼국제시장,집합,2층,3.1
충남,금산인삼국제시장,집합,3층,3.9
충남,논산시외버스터미널,집합,1층,10.2
충남,논산시외버스터미널,집합,2층,7.6
충남,논산시외버스터미널,집합,3층,5.5
충남,당진시청,집합,지하1층,3.8
충남,당진시청,집합,1층,22.4
충남,당진시청,집합,2층,11.1
충남,당진시청,집합,3층,7.6
충남,당진시청,집합,4층,6
충남,당진시청,집합,5층,4.4
충남,당진시청,집합,6층이상,4.6
충남,두정,집합,지하1층,4.8
충남,두정,집합,1층,16.3
충남,두정,집합,2층,6.4
충남,두정,집합,3층,5.8
충남,두정,집합,4층,5.6
충남,두정,집합,5층,5.2
충남,두정,집합,6층이상,4.9
충남,백석,집합,지하1층,2
충남,백석,집합,1층,8.2
충남,백석,집합,2층,4.2
충남,백석,집합,3층,3.9
충남,백석,집합,4층,3.7
충남,백석,집합,5층,3.5
충남,백석,집합,6층이상,3.8
충남,서산터미널,집합,지하1층,3.6
충남,서산터미널,집합,1층,10.1
충남,서산터미널,집합,2층,8.4
충남,서산터미널,집합,3층,5.7
충남,서산터미널,집합,4층,4.5
충남,서산터미널,집합,5층,6
충남,서산터미널,집합,6층이상,7.4
충남,아산온양,집합,1층,17.7
충남,아산온양,집합,2층,10
충남,아산온양,집합,3층,9.8
충남,아산온양,집합,4층,11.2
충남,아산온양,집합,5층,7.8
충남,아산온양,집합,6층이상,6.2
충남,천안시청,집합,1층,19.9
충남,천안시청,집합,2층,7.1
충남,천안시청,집합,3층,6.6
충남,천안시청,집합,4층,6.1
충남,천안시청,집합,5층,5.5
충남,천안시청,집합,6층이상,5.7
충남,천안역,집합,1층,8.6
충남,천안역,집합,2층,5.4
충남,천안역,집합,3층,4.4
충남,천안종합버스터미널,집합,지하1층,25.4
충남,천안종합버스터미널,집합,1층,53.8
충남,천안종합버스터미널,집합,2층,33.8
충남,천안종합버스터미널,집합,3층,27.5
충남,천안종합버스터미널,집합,4층,22
충남,천안종합버스터미널,집합,5층,20.8
충남,천안종합버스터미널,집합,6층이상,6.3
충남,태안터미널,집합,1층,14.1
충남,태안터미널,집합,2층,6.1
충남,태안터미널,집합,3층,4.4
충남,태안터미널,집합,4층,3.5
전북,군산구도심,집합,1층,19.4
전북,군산구도심,집합,2층,7.2
전북,군산구도심,집합,3층,6
전북,군산구도심,집합,4층,5.5
전북,군산구도심,집합,5층,4.5
전북,군산구도심,집합,6층이상,2.3
전북,익산역,집합,1층,6.1
전북,익산역,집합,2층,1.4
전북,전북혁신도시,집합,1층,18
전북,전북혁신도시,집합,2층,7.4
전북,전북혁신도시,집합,3층,7
전북,전북혁신도시,집합,4층,5.9
전북,전북혁신도시,집합,5층,5.8
전북,전북혁신도시,집합,6층이상,4.1
전북,전주동부,집합,지하1층,7.7
전북,전주동부,집합,1층,26.5
전북,전주동부,집합,2층,9.7
전북,전주동부,집합,3층,7.6
전북,전주동부,집합,4층,6.5
전북,전주동부,집합,5층,6.3
전북,전주동부,집합,6층이상,6.8
전북,전주서부,집합,1층,18.3
전북,전주서부,집합,2층,9.3
전북,전주서부,집합,3층,7.2
전북,전주서부,집합,4층,6.6
전북,전주서부,집합,5층,6.4
전북,전주서부,집합,6층이상,7.4
전북,전주서부신시가지,집합,1층,24.2
전북,전주서부신시가지,집합,2층,8.7
전북,전주서부신시가지,집합,3층,6.8
전북,전주서부신시가지,집합,4층,6.6
전북,전주서부신시가지,집합,5층,6
전북,전주서부신시가지,집합,6층이상,6.5
전남,광양중동,집합,지하1층,1.7
전남,광양중동,집합,1층,12
전남,광양중동,집합,2층,8.2
전남,광양중동,집합,3층,2.1
전남,광양중동,집합,4층,1.5
전남,광주전남혁신도시,집합,1층,11.2
전남,광주전남혁신도시,집합,2층,3.9
전남,광주전남혁신도시,집합,3층,3.3
전남,광주전남혁신도시,집합,4층,2.9
전남,광주전남혁신도시,집합,5층,2.9
전남,광주전남혁신도시,집합,6층이상,2.4
전남,순천원도심,집합,지하1층,3.5
전남,순천원도심,집합,1층,11.7
전남,순천원도심,집합,2층,5.3
전남,순천원도심,집합,3층,3.6
전남,순천원도심,집합,4층,3.3
전남,여수학동,집합,지하1층,4
전남,여수학동,집합,1층,19
전남,여수학동,집합,2층,8.3
전남,여수학동,집합,3층,5.4
전남,여수학동,집합,4층,4
전남,전남도청,집합,1층,21.5
전남,전남도청,집합,2층,9.6
전남,전남도청,집합,3층,6.2
전남,전남도청,집합,4층,5.2
전남,전남도청,집합,5층,5
전남,전남도청,집합,6층이상,5.6
전남,조례,집합,1층,25.6
전남,조례,집합,2층,10.5
전남,조례,집합,3층,4.1
전남,조례,집합,4층,5.1
전남,하당신도심,집합,1층,9.2
경북,경북김천혁신도시,집합,1층,13.7
경북,경북김천혁신도시,집합,2층,8.1
경북,경북김천혁신도시,집합,3층,7.2
경북,경북김천혁신도시,집합,4층,5.9
경북,경북김천혁신도시,집합,5층,4.7
경북,경북도청신도시,집합,1층,14
경북,경북도청신도시,집합,2층,5.8
경북,경북도청신도시,집합,3층,5.1
경북,경북도청신도시,집합,4층,4.2
경북,경북도청신도시,집합,5층,4
경북,경북도청신도시,집합,6층이상,3.6
경북,구미산업단지,집합,지하1층,5.7
경북,구미산업단지,집합,1층,21.6
경북,구미산업단지,집합,2층,6.9
경북,구미산업단지,집합,3층,6.7
경북,구미산업단지,집합,4층,6.6
경북,구미산업단지,집합,5층,5.8
경북,구미산업단지,집합,6층이상,6
경북,구미역,집합,지하1층,4.2
경북,구미역,집합,1층,22.5
경북,구미역,집합,2층,7.6
경북,구미역,집합,3층,6.2
경북,구미역,집합,4층,4.5
경북,구미역,집합,5층,4
경북,구미역,집합,6층이상,7
경북,문경점촌흥덕,집합,지하1층,5.1
경북,문경점촌흥덕,집합,1층,15.1
경북,문경점촌흥덕,집합,2층,6.6
경북,문경점촌흥덕,집합,3층,3.9
경북,안동구도심,집합,지하1층,2
경북,안동구도심,집합,1층,14.2
경북,안동구도심,집합,2층,4.4
경북,안동구도심,집합,3층,4.5
경북,안동구도심,집합,4층,3.1
경북,안동구도심,집합,5층,2.9
경북,영주중앙,집합,1층,7
경북,영주중앙,집합,2층,3.2
경북,영주중앙,집합,3층,3
경북,영주중앙,집합,4층,2.1
경북,옥동사거리,집합,지하1층,3.1
경북,옥동사거리,집합,1층,14.4
경북,옥동사거리,집합,2층,6.5
경북,옥동사거리,집합,3층,3.9
경북,옥동사거리,집합,4층,3.9
경북,포항도심,집합,지하1층,4.3
경북,포항도심,집합,1층,14.4
경북,포항도심,집합,2층,4.6
경남,거제고현,집합,지하1층,5.7
경남,거제고현,집합,1층,27.3
경남,거제고현,집합,2층,12
경남,거제고현,집합,3층,9.7
경남,거제고현,집합,4층,10.2
경남,거제고현,집합,5층,10.1
경남,거제고현,집합,6층이상,7.6
경남,거제옥포,집합,지하1층,2.7
경남,거제옥포,집합,1층,13.4
경남,거제옥포,집합,2층,9.3
경남,거제옥포,집합,3층,4.4
경남,거제옥포,집합,4층,3.7
경남,거제옥포,집합,5층,4.6
경남,거제옥포,집합,6층이상,4.6
경남,김해수리공원,집합,1층,28.7
경남,김해수리공원,집합,2층,6.9
경남,김해수리공원,집합,3층,5.4
경남,김해수리공원,집합,4층,4.7
경남,김해수리공원,집합,5층,4.7
경남,김해수리공원,집합,6층이상,4.4
경남,김해시 내외동,집합,1층,30.6
경남,김해시 내외동,집합,2층,6.3
경남,김해시 내외동,집합,3층,4.6
경남,김해시 내외동,집합,4층,3.9
경남,김해시 내외동,집합,5층,3.6
경남,김해시 내외동,집합,6층이상,3.3
경남,김해시청/동상시장,집합,1층,12.6
경남,김해시청/동상시장,집합,2층,8
경남,김해시청/동상시장,집합,3층,8.5
경남,김해시청/동상시장,집합,4층,7.3
경남,김해시청/동상시장,집합,5층,7.2
경남,김해시청/동상시장,집합,6층이상,5
경남,김해장유,집합,1층,14.6
경남,김해장유,집합,2층,3.9
경남,김해장유,집합,3층,3.6
경남,김해장유,집합,4층,3.6
경남,김해장유,집합,5층,3.4
경남,김해장유,집합,6층이상,3.4
경남,마산동서동,집합,지하1층,3.7
경남,마산동서동,집합,1층,11.3
경남,마산동서동,집합,2층,4.7
경남,마산동서동,집합,3층,3.2
경남,마산동서동,집합,4층,2.9
경남,마산동서동,집합,5층,2.8
경남,마산동서동,집합,6층이상,2.7
경남,마산역버스터미널,집합,지하1층,3.2
경남,마산역버스터미널,집합,1층,12.8
경남,마산역버스터미널,집합,2층,10.4
경남,마산역버스터미널,집합,3층,7
경남,마산역버스터미널,집합,4층,6.1
경남,마산역버스터미널,집합,5층,4.7
경남,마산역버스터미널,집합,6층이상,4.6
경남,물금지구,집합,1층,17.4
경남,물금지구,집합,2층,6.1
경남,물금지구,집합,3층,5.4
경남,물금지구,집합,4층,4.9
경남,물금지구,집합,5층,4.8
경남,물금지구,집합,6층이상,8.8
경남,양산구도심,집합,1층,10.3
경남,양산구도심,집합,2층,5.1
경남,양산구도심,집합,3층,5.4
경남,양산구도심,집합,4층,5.5
경남,양산구도심,집합,5층,5.8
경남,양산역,집합,지하1층,5.1
경남,양산역,집합,1층,21.3
경남,양산역,집합,2층,9.1
경남,양산역,집합,3층,7.5
경남,양산역,집합,4층,6.5
경남,양산역,집합,5층,6.3
경남,양산역,집합,6층이상,6.3
경남,진주혁신도시,집합,1층,21.3
경남,진주혁신도시,집합,2층,8.5
경남,진주혁신도시,집합,3층,7.6
경남,진주혁신도시,집합,4층,7.2
경남,진주혁신도시,집합,5층,7.1
경남,진해석동,집합,지하1층,2.7
경남,진해석동,집합,1층,16
경남,진해석동,집합,2층,5.2
경남,진해석동,집합,3층,4.2
경남,진해석동,집합,4층,4.5
경남,진해석동,집합,5층,4.1
경남,진해석동,집합,6층이상,6.1
경남,창원명곡동,집합,지하1층,3.8
경남,창원명곡동,집합,1층,14.8
경남,창원명곡동,집합,2층,7.1
경남,창원명곡동,집합,3층,4.9
경남,창원명곡동,집합,4층,3.7
경남,창원명곡동,집합,5층,3.5
경남,창원명곡동,집합,6층이상,3
경남,창원시청,집합,지하1층,3.1
경남,창원시청,집합,1층,22
경남,창원시청,집합,2층,11.6
경남,창원시청,집합,3층,7.8
경남,창원시청,집합,4층,7.6
경남,창원시청,집합,5층,7.7
경남,창원시청,집합,6층이상,8.5
경남,창원역,집합,지하1층,5.4
경남,창원역,집합,1층,13.5
경남,창원역,집합,2층,5.9
경남,창원역,집합,3층,4.6
경남,창원역,집합,4층,4.1
경남,창원역,집합,5층,4.9
경남,창원역,집합,6층이상,4.4
경남,창원월영동,집합,지하1층,4.6
경남,창원월영동,집합,1층,32.4
경남,창원월영동,집합,2층,12.9
경남,창원월영동,집합,3층,7.8
경남,창원월영동,집합,4층,6.3
경남,창원월영동,집합,5층,5.3
경남,창원월영동,집합,6층이상,5
경남,창원의창구청,집합,지하1층,1.7
경남,창원의창구청,집합,1층,8.8
경남,창원의창구청,집합,2층,3.4
경남,창원의창구청,집합,3층,3
경남,창원의창구청,집합,4층,2.8
경남,활천동,집합,1층,10.5
경남,활천동,집합,2층,4.8
제주,광양사거리,집합,지하1층,6.3
제주,광양사거리,집합,1층,12.3
제주,광양사거리,집합,2층,7.5
제주,광양사거리,집합,3층,6.3
제주,광양사거리,집합,4층,5.2
제주,광양사거리,집합,5층,5.3
제주,광양사거리,집합,6층이상,7.3
제주,노형오거리,집합,지하1층,5.2
제주,노형오거리,집합,1층,18.6
제주,노형오거리,집합,2층,9.5
제주,노형오거리,집합,3층,9.9
제주,노형오거리,집합,4층,9.4
제주,노형오거리,집합,5층,9.4
제주,노형오거리,집합,6층이상,12.3
